epoch,train_loss,train_acc,val_loss,val_acc,lr,time_sec
1,2.1927684677971735,0.11666666666666667,2.172277593612671,0.2222222222222222,0.001,17.45743417739868
2,2.148941749996609,0.2,2.0859792232513428,0.3111111111111111,0.001,17.594775676727295
